Record Type	Original Reference	Target Object	LaTeX Label	Command	Translation Location	Target Location	Status
reference	这来自 Theorem~\ref{thm:chap3-generalized-normal-trace}.	theorem	thm:chap3-generalized-normal-trace	ref	tex/chapters/ch04-sec03.tex:180	tex/chapters/ch03-sec02.tex:1547	resolved
reference	\item 空间 $H_{\operatorname{div},0}(\Omega)$ 是迹算子 $\gamma_\nu$ 的核 (见 Theorem~\ref{thm:chap3-graph-space-zero-trace}).	theorem	thm:chap3-graph-space-zero-trace	ref	tex/chapters/ch04-sec03.tex:181	tex/chapters/ch03-sec02.tex:1622	resolved
reference	显然 $\mathcal V\subset\widetilde V$, 且 $\widetilde V$ 在 $(H_0^1(\Omega))^d$ 中闭, 所以包含关系 $V\subset\widetilde V$ 显然成立. 为证明另一个包含关系, 使用对偶论: 证明 $\widetilde V$ 上任意在 $\mathcal V$ 上为零的连续线性泛函也在 $\widetilde V$ 上为零 (根据 Proposition~\ref{prop:chap2-density-by-annihilator}, 这已经充分).	proposition	prop:chap2-density-by-annihilator	ref	tex/chapters/ch04-sec03.tex:223	tex/chapters/ch02-sec02.tex:39	resolved
reference	因此, 若 $f\in(H^{-1}(\Omega))^d\cap\mathcal V^\perp$, 则由 Theorem~\ref{thm:chap4-de-rham}, $f$ 是某个函数 $p\in L_0^2(\Omega)$ 的梯度. 于是对任意 $v\in\widetilde V$,	theorem	thm:chap4-de-rham	ref	tex/chapters/ch04-sec03.tex:225	tex/chapters/ch04-sec02.tex:131	resolved
reference	所以由 Theorem~\ref{thm:chap4-de-rham}, 存在 $p\in L_0^2(\Omega)$, 使得 $u=\nabla p$. 由于 $u\in(L^2(\Omega))^d$, 的确有 $p\in H^1(\Omega)$. 因而 $u\in\mathcal H^*$.	theorem	thm:chap4-de-rham	ref	tex/chapters/ch04-sec03.tex:264	tex/chapters/ch04-sec02.tex:131	resolved
reference	现在已知 $H\subset\mathcal H$, 因而把 $H$ 在 $\mathcal H$ 中的正交补记为 $\mathcal H^{**}$. 设 $u\in\mathcal H^{**}\subset H^\perp$. 由式\eqref{eq:chap4-leray-orthogonal-gradient-space}的刻画, 存在 $p\in H^1(\Omega)$ 使 $u=\nabla p$; 又由于 $u\in\mathcal H$, 可见 $p$ 满足问题	equation	eq:chap4-leray-orthogonal-gradient-space	eqref	tex/chapters/ch04-sec03.tex:281	tex/chapters/ch04-sec03.tex:243	resolved
reference	使用式\eqref{eq:chap4-hdiv-stokes-formula}, 得到	equation	eq:chap4-hdiv-stokes-formula	eqref	tex/chapters/ch04-sec03.tex:288	tex/chapters/ch04-sec03.tex:178	resolved
reference	因此, $p$ 是具有 $L^2(\Omega)$ 中源项和 $H^{1/2}(\partial\Omega)$ 中 Neumann 边界数据的 Laplace 方程之解. Laplace--Neumann 问题的椭圆正则性 (见 Theorem~\ref{thm:chap3-laplace-neumann}) 蕴含 $p\in H^2(\Omega)$, 并且	theorem	thm:chap3-laplace-neumann	ref	tex/chapters/ch04-sec03.tex:332	tex/chapters/ch03-sec04.tex:146	resolved
unresolved	[18, 19, 63, 93]	bib:bogovskii-right-inverse		MBUnresolvedReference	tex/chapters/ch04-sec03.tex:22		needs-review
unresolved	[21]	bib:divergence-right-inverse-lp		MBUnresolvedReference	tex/chapters/ch04-sec03.tex:26		needs-review
unresolved	[65, 55]	bib:stokes-inf-sup-numerics		MBUnresolvedReference	tex/chapters/ch04-sec03.tex:75		needs-review
unresolved	[26]	bib:divergence-right-inverse-2d		MBUnresolvedReference	tex/chapters/ch04-sec03.tex:77		needs-review
